index,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,hour,hourly_demand,date,temperature_2m,precipitation,rain,snowfall,day_of_week,month,is_weekend,lag_demand_1,lag_demand_3,lag_demand_6,lag_demand_2,rolling_mean_3
42139,2023-09-06 11:25:00,2023-09-06 11:41:00,1.0,1.6,250,185,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42125,2023-09-06 11:26:00,2023-09-06 11:56:00,1.0,0.0,168,137,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42142,2023-09-06 11:27:00,2023-09-06 12:03:00,1.0,0.8,235,119,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42136,2023-09-06 11:30:00,2023-09-06 11:43:00,1.0,0.9,60,167,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42124,2023-09-06 11:31:00,2023-09-06 12:02:00,1.0,7.1,20,75,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42132,2023-09-06 11:32:00,2023-09-06 12:05:00,1.0,0.6,182,182,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42141,2023-09-06 11:33:00,2023-09-06 11:55:00,1.0,4.8,242,147,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42134,2023-09-06 11:35:00,2023-09-06 12:13:00,1.0,7.0,242,20,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42128,2023-09-06 11:36:00,2023-09-06 11:59:00,1.0,4.4,213,242,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42133,2023-09-06 11:37:00,2023-09-06 12:08:00,1.0,5.3,212,75,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42147,2023-09-06 11:44:00,2023-09-06 12:35:00,1.0,14.1,18,100,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42144,2023-09-06 11:51:00,2023-09-06 12:14:00,1.0,1.2,159,247,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42135,2023-09-06 11:52:00,2023-09-06 12:04:00,1.0,1.3,182,213,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42137,2023-09-06 11:55:00,2023-09-06 12:17:00,1.0,3.6,159,20,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42130,2023-09-06 11:57:00,2023-09-06 12:30:00,1.0,3.5,208,78,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42146,2023-09-06 11:59:00,2023-09-06 12:41:00,1.0,5.0,69,263,11,26,2023-09-06 09:00:00,22.8435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,26.0
42155,2023-09-06 12:00:00,2023-09-06 12:27:00,1.0,3.3,60,242,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,26.0,26.0,26.0,26.0,23.0
42154,2023-09-06 12:00:00,2023-09-06 12:58:00,1.0,10.4,182,142,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,26.0,26.0,26.0,20.0
42161,2023-09-06 12:00:00,2023-09-06 12:18:00,1.0,2.3,213,60,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,26.0,26.0,17.0,17.0
42159,2023-09-06 12:05:00,2023-09-06 12:14:00,1.0,1.0,119,119,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,26.0,17.0,17.0
42153,2023-09-06 12:05:00,2023-09-06 12:40:00,1.0,11.2,220,170,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,26.0,17.0,17.0
42152,2023-09-06 12:12:00,2023-09-06 12:56:00,1.0,5.5,185,167,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,26.0,17.0,17.0
42164,2023-09-06 12:12:00,2023-09-06 13:49:00,1.0,25.4,174,86,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42158,2023-09-06 12:19:00,2023-09-06 12:38:00,1.0,2.5,174,254,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42150,2023-09-06 12:19:00,2023-09-06 12:25:00,1.0,2.28,168,75,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42149,2023-09-06 12:22:00,2023-09-06 12:48:00,1.0,3.2,247,166,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42165,2023-09-06 12:22:00,2023-09-06 12:57:00,1.0,7.4,119,48,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42157,2023-09-06 12:32:00,2023-09-06 13:10:00,1.0,4.3,242,235,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42160,2023-09-06 12:42:00,2023-09-06 13:03:00,1.0,5.8,242,168,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42162,2023-09-06 12:42:00,2023-09-06 13:22:00,1.0,6.4,182,263,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42151,2023-09-06 12:42:00,2023-09-06 13:33:00,1.0,12.8,69,181,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42163,2023-09-06 12:44:00,2023-09-06 13:40:00,1.0,9.6,182,170,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42156,2023-09-06 12:45:00,2023-09-06 12:49:00,1.0,3.07,220,244,12,17,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,17.0
42148,2023-09-06 13:02:00,2023-09-06 13:36:00,5.0,5.83,167,242,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,17.0,17.0,17.0,17.0,15.0
42174,2023-09-06 13:05:00,2023-09-06 13:22:00,1.0,1.0,18,174,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,17.0,17.0,17.0,13.0
42171,2023-09-06 13:05:00,2023-09-06 13:16:00,1.0,0.5,185,242,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,17.0,17.0,11.0,11.0
42169,2023-09-06 13:18:00,2023-09-06 14:43:00,1.0,0.0,185,185,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,17.0,11.0,11.0
42167,2023-09-06 13:23:00,2023-09-06 14:00:00,1.0,7.5,235,140,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,17.0,11.0,11.0
42175,2023-09-06 13:24:00,2023-09-06 14:45:00,1.0,15.1,169,181,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,17.0,11.0,11.0
42170,2023-09-06 13:29:00,2023-09-06 13:45:00,1.0,4.9,136,42,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42172,2023-09-06 13:33:00,2023-09-06 14:28:00,1.0,6.7,174,75,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42166,2023-09-06 13:36:00,2023-09-06 13:54:00,3.0,1.1,159,159,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42168,2023-09-06 13:43:00,2023-09-06 14:10:00,1.0,8.9,81,159,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42173,2023-09-06 13:59:00,2023-09-06 14:44:00,1.0,7.9,47,140,13,11,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42178,2023-09-06 14:01:00,2023-09-06 14:32:00,1.0,6.8,167,242,14,5,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,9.0
42179,2023-09-06 14:05:00,2023-09-06 14:32:00,1.0,8.1,259,42,14,5,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,5.0,11.0,11.0,11.0,7.0
46120,2023-09-06 14:06:00,2023-09-06 14:26:00,1.0,0.0,220,259,14,5,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,5.0,11.0,11.0,5.0,5.0
42176,2023-09-06 14:56:00,2023-09-06 15:08:00,1.0,1.36,47,169,14,5,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,5.0,5.0,11.0,5.0,5.0
42177,2023-09-06 14:59:00,2023-09-06 16:03:00,1.0,6.6,242,220,14,5,2023-09-06 12:00:00,24.6435,0.0,0.0,0.0,2,9,0,5.0,5.0,11.0,5.0,5.0
42182,2023-09-06 15:00:00,2023-09-06 15:23:00,1.0,1.3,242,182,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,5.0,5.0,11.0,5.0,6.0
42185,2023-09-06 15:15:00,2023-09-06 15:56:00,1.0,4.6,248,60,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,5.0,5.0,5.0,7.0
46121,2023-09-06 15:27:00,2023-09-06 16:02:00,1.0,8.75,242,41,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,5.0,5.0,8.0,8.0
42184,2023-09-06 15:40:00,2023-09-06 15:47:00,1.0,0.6,242,185,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,8.0,5.0,8.0,8.0
42180,2023-09-06 15:45:00,2023-09-06 16:17:00,1.0,6.7,254,119,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,8.0,5.0,8.0,8.0
42183,2023-09-06 15:49:00,2023-09-06 16:45:00,1.0,3.3,159,78,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,8.0,5.0,8.0,8.0
42181,2023-09-06 15:56:00,2023-09-06 17:01:00,1.0,6.2,183,235,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,8.0,8.0,8.0,8.0
42186,2023-09-06 15:56:00,2023-09-06 16:13:00,1.0,1.3,169,247,15,8,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,8.0,8.0,8.0,8.0
42191,2023-09-06 16:03:00,2023-09-06 16:27:00,1.0,2.5,242,18,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,8.0,8.0,8.0,8.0,9.0
42187,2023-09-06 16:17:00,2023-09-06 17:08:00,1.0,17.7,185,218,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,8.0,8.0,8.0,10.0
42188,2023-09-06 16:25:00,2023-09-06 17:11:00,1.0,9.0,169,51,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,8.0,8.0,11.0,11.0
46123,2023-09-06 16:27:00,2023-09-06 16:56:00,1.0,4.82,159,75,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,8.0,11.0,11.0
46122,2023-09-06 16:28:00,2023-09-06 17:14:00,1.0,0.0,159,213,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,8.0,11.0,11.0
42193,2023-09-06 16:30:00,2023-09-06 16:45:00,1.0,3.0,250,51,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,8.0,11.0,11.0
42190,2023-09-06 16:44:00,2023-09-06 16:57:00,1.0,0.7,235,235,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
46124,2023-09-06 16:45:00,2023-09-06 17:09:00,1.0,0.0,69,213,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42192,2023-09-06 16:56:00,2023-09-06 18:07:00,1.0,16.0,20,25,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42189,2023-09-06 16:57:00,2023-09-06 17:37:00,1.0,7.5,168,185,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42194,2023-09-06 16:59:00,2023-09-06 17:19:00,1.0,14.89,81,265,16,11,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,11.0
42203,2023-09-06 17:01:00,2023-09-06 18:04:00,1.0,10.3,242,121,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,11.0,11.0,11.0,11.0,10.666666666666666
42200,2023-09-06 17:02:00,2023-09-06 17:34:00,1.0,5.4,250,259,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,11.0,11.0,11.0,10.333333333333334
42201,2023-09-06 17:11:00,2023-09-06 18:08:00,1.0,11.1,247,134,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,11.0,11.0,10.0,10.0
42202,2023-09-06 17:13:00,2023-09-06 17:31:00,1.0,2.5,51,185,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,11.0,10.0,10.0
42199,2023-09-06 17:15:00,2023-09-06 18:31:00,1.0,10.3,60,211,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,11.0,10.0,10.0
42198,2023-09-06 17:16:00,2023-09-06 17:50:00,1.0,4.9,182,241,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,11.0,10.0,10.0
46125,2023-09-06 17:18:00,2023-09-06 17:27:00,1.0,0.0,213,248,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,10.0,10.0,10.0
42195,2023-09-06 17:19:00,2023-09-06 17:21:00,4.0,0.0,159,159,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,10.0,10.0,10.0
42197,2023-09-06 17:41:00,2023-09-06 18:04:00,1.0,1.9,136,247,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,10.0,10.0,10.0
42196,2023-09-06 17:48:00,2023-09-06 17:58:00,1.0,1.5,119,42,17,10,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,10.0,10.0,10.0
42204,2023-09-06 18:16:00,2023-09-06 18:59:00,1.0,3.3,235,167,18,2,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,10.0,10.0,10.0,10.0,7.333333333333333
42205,2023-09-06 18:46:00,2023-09-06 19:28:00,1.0,5.3,235,254,18,2,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,2.0,10.0,10.0,10.0,4.666666666666667
42207,2023-09-06 19:29:00,2023-09-06 20:08:00,2.0,12.66,200,140,19,2,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,2.0,10.0,10.0,2.0,2.0
42206,2023-09-06 19:30:00,2023-09-06 20:11:00,1.0,18.0,240,177,19,2,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,2.0,2.0,10.0,2.0,2.0
42209,2023-09-06 20:30:00,2023-09-06 20:57:00,1.0,0.0,182,212,20,3,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,2.0,2.0,10.0,2.0,2.3333333333333335
42210,2023-09-06 20:43:00,2023-09-06 20:52:00,1.0,1.71,213,212,20,3,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,3.0,2.0,10.0,2.0,2.6666666666666665
42208,2023-09-06 20:51:00,2023-09-06 21:51:00,1.0,0.0,159,143,20,3,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,3.0,2.0,2.0,3.0,3.0
42211,2023-09-06 21:14:00,2023-09-06 21:40:00,1.0,11.51,213,151,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,3.0,3.0,2.0,3.0,6.0
42213,2023-09-06 21:14:00,2023-09-06 21:44:00,1.0,12.0,182,246,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,3.0,2.0,3.0,9.0
42220,2023-09-06 21:15:00,2023-09-06 21:22:00,1.0,1.1,159,168,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,3.0,2.0,12.0,12.0
42219,2023-09-06 21:16:00,2023-09-06 21:50:00,1.0,0.0,167,162,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,3.0,12.0,12.0
42218,2023-09-06 21:19:00,2023-09-06 21:44:00,2.0,6.6,78,166,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,3.0,12.0,12.0
42215,2023-09-06 21:39:00,2023-09-06 21:41:00,1.0,0.52,168,42,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,3.0,12.0,12.0
42214,2023-09-06 21:39:00,2023-09-06 21:41:00,1.0,0.52,168,74,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,12.0,12.0,12.0
42221,2023-09-06 21:40:00,2023-09-06 21:40:00,1.0,0.0,247,247,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,12.0,12.0,12.0
42222,2023-09-06 21:40:00,2023-09-06 21:40:00,1.0,0.06,167,167,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,12.0,12.0,12.0
42212,2023-09-06 21:52:00,2023-09-06 22:39:00,1.0,3.4,159,213,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,12.0,12.0,12.0
42217,2023-09-06 21:54:00,2023-09-06 22:07:00,1.0,2.28,159,41,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,12.0,12.0,12.0
42216,2023-09-06 21:54:00,2023-09-06 22:07:00,1.0,2.28,159,41,21,12,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,12.0,12.0,12.0
42223,2023-09-06 22:16:00,2023-09-06 22:51:00,1.0,18.84,247,37,22,3,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,12.0,12.0,12.0,12.0,9.0
42224,2023-09-06 22:21:00,2023-09-06 22:37:00,1.0,5.7,247,223,22,3,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,3.0,12.0,12.0,12.0,6.0
46126,2023-09-06 22:39:00,2023-09-06 23:03:00,1.0,0.0,69,32,22,3,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,3.0,12.0,12.0,3.0,3.0
42226,2023-09-06 23:30:00,2023-09-06 23:31:00,1.0,0.0,168,168,23,2,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,3.0,3.0,12.0,3.0,2.6666666666666665
42225,2023-09-06 23:55:00,2023-09-06 23:55:00,1.0,0.0,247,247,23,2,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,2,9,0,2.0,3.0,12.0,3.0,2.3333333333333335
42227,2023-09-07 00:16:00,2023-09-07 00:34:00,1.0,10.5,168,88,0,1,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,2.0,3.0,12.0,2.0,1.6666666666666667
42228,2023-09-07 03:58:00,2023-09-07 04:23:00,1.0,0.0,212,68,3,1,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,1.0,2.0,3.0,2.0,1.3333333333333333
42229,2023-09-07 04:23:00,2023-09-07 04:53:00,1.0,10.5,250,233,4,5,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,1.0,2.0,3.0,1.0,2.3333333333333335
42233,2023-09-07 04:26:00,2023-09-07 04:53:00,1.0,0.9,168,159,4,5,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,5.0,1.0,3.0,1.0,3.6666666666666665
42232,2023-09-07 04:26:00,2023-09-07 04:57:00,1.0,0.0,235,63,4,5,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,5.0,1.0,2.0,5.0,5.0
42230,2023-09-07 04:30:00,2023-09-07 05:13:00,1.0,22.2,235,55,4,5,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,5.0,5.0,2.0,5.0,5.0
42231,2023-09-07 04:33:00,2023-09-07 05:04:00,1.0,2.1,119,41,4,5,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,5.0,5.0,1.0,5.0,5.0
42237,2023-09-07 05:04:00,2023-09-07 05:26:00,1.0,12.3,200,230,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,5.0,5.0,1.0,5.0,6.333333333333333
42240,2023-09-07 05:13:00,2023-09-07 05:46:00,1.0,1.4,213,182,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,5.0,5.0,5.0,7.666666666666667
42239,2023-09-07 05:20:00,2023-09-07 05:42:00,1.0,0.0,182,137,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,5.0,5.0,9.0,9.0
46127,2023-09-07 05:37:00,2023-09-07 05:55:00,1.0,6.34,168,161,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,9.0,5.0,9.0,9.0
42234,2023-09-07 05:43:00,2023-09-07 06:20:00,1.0,13.6,208,68,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,9.0,5.0,9.0,9.0
42235,2023-09-07 05:48:00,2023-09-07 06:29:00,1.0,0.0,51,145,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,9.0,5.0,9.0,9.0
42238,2023-09-07 05:56:00,2023-09-07 06:24:00,1.0,5.4,69,242,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,9.0,9.0,9.0,9.0
42241,2023-09-07 05:56:00,2023-09-07 05:59:00,1.0,1.25,168,147,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,9.0,9.0,9.0,9.0
42236,2023-09-07 05:58:00,2023-09-07 06:25:00,1.0,11.2,248,134,5,9,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,9.0,9.0,9.0,9.0
42250,2023-09-07 06:03:00,2023-09-07 07:03:00,1.0,11.6,248,51,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,9.0,9.0,9.0,9.0,13.333333333333334
42260,2023-09-07 06:04:00,2023-09-07 06:52:00,1.0,4.6,167,213,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,9.0,9.0,9.0,17.666666666666668
42255,2023-09-07 06:04:00,2023-09-07 06:45:00,1.0,6.9,213,162,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,9.0,9.0,22.0,22.0
42257,2023-09-07 06:08:00,2023-09-07 06:52:00,1.0,15.7,51,209,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,9.0,22.0,22.0
42244,2023-09-07 06:12:00,2023-09-07 06:57:00,1.0,14.2,18,209,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,9.0,22.0,22.0
42246,2023-09-07 06:16:00,2023-09-07 07:35:00,1.0,16.2,254,33,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,9.0,22.0,22.0
42242,2023-09-07 06:17:00,2023-09-07 07:08:00,1.0,17.1,51,33,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42245,2023-09-07 06:18:00,2023-09-07 06:37:00,1.0,10.4,213,19,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42247,2023-09-07 06:18:00,2023-09-07 06:44:00,1.0,7.7,259,168,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42262,2023-09-07 06:20:00,2023-09-07 07:01:00,1.0,4.8,51,69,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42251,2023-09-07 06:25:00,2023-09-07 06:41:00,1.0,1.0,159,119,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42256,2023-09-07 06:27:00,2023-09-07 07:28:00,1.0,17.4,51,97,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42261,2023-09-07 06:29:00,2023-09-07 07:05:00,1.0,6.8,185,168,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42263,2023-09-07 06:30:00,2023-09-07 07:09:00,1.0,6.9,51,69,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42252,2023-09-07 06:31:00,2023-09-07 06:47:00,1.0,1.7,185,94,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42258,2023-09-07 06:34:00,2023-09-07 06:58:00,1.0,3.2,183,254,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42253,2023-09-07 06:50:00,2023-09-07 07:18:00,1.0,3.0,94,69,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
42259,2023-09-07 06:50:00,2023-09-07 07:58:00,1.0,8.5,81,235,6,22,2023-09-06 15:00:00,30.0935,0.0,0.0,0.0,3,9,0,22.0,22.0,22.0,22.0,22.0
